time_s,x,y,z,vx,vy,vz,ax,ay,az,displacement_norm_m,speed_norm_m_s,acc_norm_m_s2
8.685998,0.010019365,-0.012858536,0.039155230,0.000843183,0.016160588,0.007677128,0.009010936,0.172705169,0.082044030,0.042412989,0.017911277,0.191414459
8.686977,0.010020194,-0.012842641,0.039162781,0.000850550,0.016301789,0.007744207,0.006033478,0.115638683,0.054934451,0.042415340,0.018067775,0.128165915
8.687956,0.010021029,-0.012826636,0.039170384,0.000854986,0.016386805,0.007784593,0.003024595,0.057969913,0.027538755,0.042417715,0.018162001,0.064249840
8.688935,0.010021867,-0.012810575,0.039178014,0.000856467,0.016415193,0.007798079,-0.000000000,-0.000000000,-0.000000000,0.042420106,0.018193464,0.000000000
8.689914,0.010022705,-0.012794515,0.039185643,0.000854986,0.016386805,0.007784593,-0.003024595,-0.057969913,-0.027538755,0.042422504,0.018162001,0.064249840
8.690893,0.010023540,-0.012778510,0.039193246,0.000850550,0.016301789,0.007744207,-0.006033478,-0.115638683,-0.054934451,0.042424901,0.018067775,0.128165915
8.691872,0.010024369,-0.012762615,0.039200797,0.000843183,0.016160588,0.007677128,-0.009010936,-0.172705169,-0.082044030,0.042427289,0.017911277,0.191414459
8.692851,0.010025190,-0.012746886,0.039208269,0.000832923,0.015963937,0.007583709,-0.011941258,-0.228868227,-0.108724434,0.042429659,0.017693324,0.253661707
8.693830,0.010025999,-0.012731376,0.039215637,0.000819823,0.015712870,0.007464439,-0.014808732,-0.283826716,-0.134832605,0.042432002,0.017415058,0.314573894
8.694809,0.010026794,-0.012716139,0.039222876,0.000803954,0.015408713,0.007319948,-0.017597644,-0.337279493,-0.160225482,0.042434311,0.017077951,0.373817253
8.695788,0.010027572,-0.012701224,0.039229961,0.000785399,0.015053087,0.007151007,-0.020292283,-0.388925415,-0.184760009,0.042436578,0.016683800,0.431058020
8.696767,0.010028331,-0.012686682,0.039236870,0.000764258,0.014647908,0.006958526,-0.022876937,-0.438463341,-0.208293127,0.042438794,0.016234727,0.485962429
8.697746,0.010029068,-0.012672560,0.039243578,0.000740648,0.014195387,0.006743555,-0.025335893,-0.485592127,-0.230681777,0.042440952,0.015733185,0.538196714
8.698725,0.010029781,-0.012658903,0.039250066,0.000714698,0.013698031,0.006507285,-0.027653440,-0.530010632,-0.251782901,0.042443044,0.015181950,0.587427112
8.699704,0.010030467,-0.012645753,0.039256313,0.000686555,0.013158640,0.006251046,-0.029813865,-0.571417712,-0.271453440,0.042445064,0.014584126,0.633319855
8.700683,0.010031124,-0.012633152,0.039262299,0.000656381,0.012580310,0.005976308,-0.031801456,-0.609512226,-0.289550336,0.042447004,0.013943145,0.675541178
8.701662,0.010031751,-0.012621134,0.039268008,0.000624352,0.011966430,0.005684683,-0.033600501,-0.643993032,-0.305930530,0.042448858,0.013262764,0.713757317
8.702641,0.010032346,-0.012609732,0.039273425,0.000590660,0.011320687,0.005377921,-0.035195288,-0.674558986,-0.320450965,0.042450621,0.012547066,0.747634506
8.703620,0.010032907,-0.012598977,0.039278534,0.000555513,0.010647059,0.005057913,-0.036570104,-0.700908946,-0.332968580,0.042452287,0.011800464,0.776838979
8.704599,0.010033433,-0.012588894,0.039283324,0.000519135,0.009949823,0.004726689,-0.037709237,-0.722741770,-0.343340319,0.042453852,0.011027695,0.801036970
8.705578,0.010033923,-0.012579502,0.039287785,0.000481763,0.009233546,0.004386419,-0.038596975,-0.739756316,-0.351423123,0.042455313,0.010233823,0.819894716
8.706556,0.010034376,-0.012570820,0.039291910,0.000443651,0.008503094,0.004039416,-0.039217606,-0.751651441,-0.357073932,0.042456665,0.009424241,0.833078449
8.707535,0.010034792,-0.012562857,0.039295693,0.000405069,0.007763625,0.003688130,-0.039555418,-0.758126003,-0.360149689,0.042457907,0.008604665,0.840254405
8.708514,0.010035169,-0.012555620,0.039299131,0.000366301,0.007020595,0.003335151,-0.039594699,-0.758878859,-0.360507335,0.042459038,0.007781141,0.841088819
8.709493,0.010035509,-0.012549110,0.039302223,0.000327648,0.006279751,0.002983212,-0.039319735,-0.753608867,-0.358003812,0.042460056,0.006960041,0.835247924
8.710472,0.010035811,-0.012543322,0.039304973,0.000289423,0.005547137,0.002635181,-0.038714816,-0.742014884,-0.352496061,0.042460962,0.006148062,0.822397956
8.711451,0.010036076,-0.012538244,0.039307385,0.000251959,0.004829091,0.002294072,-0.037764229,-0.723795769,-0.343841024,0.042461758,0.005352230,0.802205149
8.712430,0.010036305,-0.012533860,0.039309468,0.000215601,0.004132247,0.001963035,-0.036452262,-0.698650378,-0.331895642,0.042462446,0.004579897,0.774335738
8.713409,0.010036499,-0.012530145,0.039311233,0.000180711,0.003463533,0.001645360,-0.034763203,-0.666277569,-0.316516857,0.042463029,0.003838741,0.738455957
8.714388,0.010036659,-0.012527067,0.039312695,0.000147665,0.002830172,0.001344480,-0.032681339,-0.626376201,-0.297561610,0.042463513,0.003136767,0.694232041
8.715367,0.010036788,-0.012524589,0.039313872,0.000116856,0.002239680,0.001063966,-0.030190958,-0.578645130,-0.274886843,0.042463902,0.002482307,0.641330224
8.716346,0.010036889,-0.012522665,0.039314786,0.000088691,0.001699872,0.000807528,-0.027276348,-0.522783214,-0.248349498,0.042464205,0.001884020,0.579416742
8.717325,0.010036963,-0.012521242,0.039315462,0.000063594,0.001218853,0.000579019,-0.023921797,-0.458489311,-0.217806515,0.042464429,0.001350893,0.508157828
8.718304,0.010037014,-0.012520257,0.039315930,0.000042002,0.000805027,0.000382430,-0.020111593,-0.385462277,-0.183114837,0.042464583,0.000892236,0.427219718
8.719283,0.010037047,-0.012519641,0.039316223,0.000024370,0.000467089,0.000221892,-0.015830023,-0.303400972,-0.144131405,0.042464680,0.000517689,0.336268645
8.720262,0.010037064,-0.012519315,0.039316378,0.000011167,0.000214032,0.000101676,-0.011061376,-0.212004253,-0.100713160,0.042464732,0.000237218,0.234970845
8.722220,0.010037071,-0.012519173,0.039316445,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.042464754,0.000000000,0.000000000
8.723170,0.010037064,-0.012519110,0.039316508,-0.000022640,0.000195681,0.000195440,-0.046273203,0.399952575,0.399459490,0.042464792,0.000277490,0.567160608
8.724119,0.010037015,-0.012518692,0.039316926,-0.000085310,0.000737360,0.000736451,-0.084380546,0.729325283,0.728426129,0.042465044,0.001045628,1.034234051
8.725069,0.010036891,-0.012517621,0.039317995,-0.000180491,0.001560034,0.001558111,-0.114816931,0.992395693,0.991172211,0.042465689,0.002212237,1.407286215
8.726019,0.010036664,-0.012515659,0.039319955,-0.000301131,0.002602766,0.002599557,-0.138077257,1.193441373,1.191970030,0.042466872,0.003690903,1.692382992
8.726969,0.010036313,-0.012512625,0.039322985,-0.000440652,0.003808677,0.003803982,-0.154656426,1.336739889,1.335091879,0.042468700,0.005400970,1.895590269
8.727918,0.010035823,-0.012508390,0.039327215,-0.000592941,0.005124956,0.005118638,-0.165049338,1.426568809,1.424810054,0.042471254,0.007267545,2.022973935
8.728868,0.010035185,-0.012502871,0.039332727,-0.000752359,0.006502851,0.006494834,-0.169750893,1.467205702,1.465396847,0.042474582,0.009221496,2.080599879
8.729818,0.010034394,-0.012496032,0.039339557,-0.000913735,0.007897674,0.007887937,-0.169255993,1.462928134,1.461124553,0.042478708,0.011199451,2.074533990
8.730768,0.010033450,-0.012487877,0.039347703,-0.001072370,0.009268798,0.009257370,-0.164059537,1.418013674,1.416265466,0.042483631,0.013143800,2.010842157
8.731717,0.010032359,-0.012478445,0.039357123,-0.001224032,0.010579660,0.010566616,-0.154656426,1.336739889,1.335091879,0.042489327,0.015002694,1.895590269
8.732667,0.010031129,-0.012467810,0.039367744,-0.001364962,0.011797759,0.011783214,-0.141541561,1.223384346,1.221876088,0.042495754,0.016730045,1.734844214
8.733617,0.010029771,-0.012456074,0.039379466,-0.001491870,0.012894658,0.012878761,-0.125209843,1.082224614,1.080890385,0.042502852,0.018285524,1.534669881
8.734567,0.010028300,-0.012443363,0.039392161,-0.001601935,0.013845981,0.013828911,-0.106156171,0.917538260,0.916407066,0.042510545,0.019634566,1.301133160
8.735516,0.010026734,-0.012429826,0.039405682,-0.001692807,0.014631415,0.014613377,-0.084875447,0.733602851,0.732698423,0.042518745,0.020748366,1.040299939
8.736466,0.010025091,-0.012415629,0.039419862,-0.001762606,0.015234710,0.015215928,-0.061862571,0.534695955,0.534036752,0.042527353,0.021603880,0.758236107
8.737416,0.010023393,-0.012400950,0.039434522,-0.001809922,0.015643677,0.015624391,-0.037612443,0.325095141,0.324694345,0.042536261,0.022183824,0.461007553
8.738366,0.010021661,-0.012385978,0.039449476,-0.001833815,0.015850192,0.015830651,-0.012619964,0.109077975,0.108943497,0.042545356,0.022476677,0.154680166
8.739315,0.010019917,-0.012370908,0.039464527,-0.001833815,0.015850192,0.015830651,0.012619964,-0.109077975,-0.108943497,0.042554518,0.022476677,0.154680166
8.740265,0.010018185,-0.012355936,0.039479481,-0.001809922,0.015643677,0.015624391,0.037612443,-0.325095141,-0.324694345,0.042563630,0.022183824,0.461007553
8.741215,0.010016487,-0.012341257,0.039494141,-0.001762606,0.015234710,0.015215928,0.061862571,-0.534695955,-0.534036752,0.042572572,0.021603880,0.758236107
8.742165,0.010014844,-0.012327060,0.039508321,-0.001692807,0.014631415,0.014613377,0.084875447,-0.733602851,-0.732698423,0.042581228,0.020748366,1.040299939
8.743114,0.010013278,-0.012313523,0.039521842,-0.001601935,0.013845981,0.013828911,0.106156171,-0.917538260,-0.916407066,0.042589489,0.019634566,1.301133160
8.744064,0.010011807,-0.012300812,0.039534537,-0.001491870,0.012894658,0.012878761,0.125209843,-1.082224614,-1.080890385,0.042597252,0.018285524,1.534669881
8.745014,0.010010449,-0.012289076,0.039546259,-0.001364962,0.011797759,0.011783214,0.141541561,-1.223384346,-1.221876088,0.042604425,0.016730045,1.734844214
8.745964,0.010009219,-0.012278441,0.039556880,-0.001224032,0.010579660,0.010566616,0.154656426,-1.336739889,-1.335091879,0.042610930,0.015002694,1.895590269
8.746913,0.010008128,-0.012269009,0.039566300,-0.001072370,0.009268798,0.009257370,0.164059537,-1.418013674,-1.416265466,0.042616703,0.013143800,2.010842157
8.747863,0.010007184,-0.012260854,0.039574446,-0.000913735,0.007897674,0.007887937,0.169255993,-1.462928134,-1.461124553,0.042621697,0.011199451,2.074533990
8.748813,0.010006393,-0.012254015,0.039581276,-0.000752359,0.006502851,0.006494834,0.169750893,-1.467205702,-1.465396847,0.042625886,0.009221496,2.080599879
8.749763,0.010005755,-0.012248496,0.039586788,-0.000592941,0.005124956,0.005118638,0.165049338,-1.426568809,-1.424810054,0.042629269,0.007267545,2.022973935
8.750712,0.010005265,-0.012244261,0.039591018,-0.000440652,0.003808677,0.003803982,0.154656426,-1.336739889,-1.335091879,0.042631866,0.005400970,1.895590269
8.751662,0.010004914,-0.012241227,0.039594048,-0.000301131,0.002602766,0.002599557,0.138077257,-1.193441373,-1.191970030,0.042633726,0.003690903,1.692382992
8.752612,0.010004687,-0.012239265,0.039596008,-0.000180491,0.001560034,0.001558111,0.114816931,-0.992395693,-0.991172211,0.042634929,0.002212237,1.407286215
8.753562,0.010004563,-0.012238194,0.039597077,-0.000085310,0.000737360,0.000736451,0.084380546,-0.729325283,-0.728426129,0.042635586,0.001045628,1.034234051
8.755461,0.010004507,-0.012237713,0.039597558,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.042635881,0.000000000,0.000000000
8.756442,0.010004501,-0.012237703,0.039597559,-0.000017992,0.000029737,0.000002830,-0.036148345,0.059745730,0.005685280,0.042635878,0.000034872,0.070061242
8.757422,0.010004461,-0.012237636,0.039597565,-0.000069836,0.000115425,0.000010984,-0.069059526,0.114141097,0.010861430,0.042635855,0.000135354,0.133848342
8.758403,0.010004354,-0.012237460,0.039597582,-0.000152406,0.000251896,0.000023970,-0.098831637,0.163348232,0.015543880,0.042635795,0.000295387,0.191551427
8.759383,0.010004153,-0.012237127,0.039597614,-0.000262671,0.000434141,0.000041312,-0.125562774,0.207529267,0.019748055,0.042635682,0.000509099,0.243360622
8.760364,0.010003831,-0.012236595,0.039597664,-0.000397699,0.000657313,0.000062549,-0.149351034,0.246846335,0.023489386,0.042635501,0.000770803,0.289466053
8.761345,0.010003366,-0.012235826,0.039597738,-0.000554650,0.000916721,0.000087233,-0.170294512,0.281461568,0.026783300,0.042635239,0.001074999,0.330057844
8.762325,0.010002737,-0.012234787,0.039597836,-0.000730783,0.001207834,0.000114935,-0.188491305,0.311537099,0.029645225,0.042634885,0.001416374,0.365326122
8.763306,0.010001927,-0.012233449,0.039597964,-0.000923454,0.001526279,0.000145238,-0.204039508,0.337235059,0.032090590,0.042634429,0.001789801,0.395461011
8.764286,0.010000921,-0.012231786,0.039598122,-0.001130113,0.001867843,0.000177740,-0.217037217,0.358717581,0.034134822,0.042633863,0.002190339,0.420652638
8.765267,0.009999707,-0.012229779,0.039598313,-0.001348307,0.002228473,0.000212057,-0.227582528,0.376146796,0.035793350,0.042633180,0.002613234,0.441091128
8.766248,0.009998274,-0.012227411,0.039598538,-0.001575680,0.002604272,0.000247817,-0.235773537,0.389684838,0.037081602,0.042632374,0.003053918,0.456966606
8.767228,0.009996614,-0.012224668,0.039598799,-0.001809970,0.002991506,0.000284666,-0.241708340,0.399493839,0.038015007,0.042631440,0.003508010,0.468469198
8.768209,0.009994723,-0.012221541,0.039599097,-0.002049014,0.003386596,0.000322261,-0.245485033,0.405735930,0.038608991,0.042630377,0.003971315,0.475789029
8.769189,0.009992595,-0.012218025,0.039599431,-0.002290744,0.003786125,0.000360280,-0.247201711,0.408573244,0.038878984,0.042629181,0.004439825,0.479116225
8.770170,0.009990230,-0.012214116,0.039599803,-0.002533186,0.004186833,0.000398410,-0.246956472,0.408167914,0.038840414,0.042627852,0.004909718,0.478640912
8.771151,0.009987627,-0.012209814,0.039600213,-0.002774467,0.004585619,0.000436358,-0.244847409,0.404682071,0.038508708,0.042626390,0.005377358,0.474553214
8.772131,0.009984789,-0.012205124,0.039600659,-0.003012805,0.004979543,0.000473843,-0.240972621,0.398277847,0.037899295,0.042624796,0.005839296,0.467043257
8.773112,0.009981720,-0.012200051,0.039601142,-0.003246519,0.005365823,0.000510601,-0.235430201,0.389117376,0.037027604,0.042623074,0.006292269,0.456301167
8.774092,0.009978424,-0.012194604,0.039601660,-0.003474019,0.005741835,0.000546381,-0.228318247,0.377362788,0.035909062,0.042621225,0.006733202,0.442517069
8.775073,0.009974909,-0.012188794,0.039602213,-0.003693817,0.006105114,0.000580950,-0.219734855,0.363176217,0.034559097,0.042619254,0.007159204,0.425881089
8.776054,0.009971183,-0.012182635,0.039602799,-0.003904516,0.006453356,0.000614088,-0.209778119,0.346719795,0.032993138,0.042617165,0.007567573,0.406583352
8.777034,0.009967255,-0.012176143,0.039603417,-0.004104818,0.006784414,0.000645591,-0.198546136,0.328155653,0.031226613,0.042614965,0.007955790,0.384813984
8.778015,0.009963136,-0.012169336,0.039604065,-0.004293521,0.007096301,0.000675269,-0.186137003,0.307645925,0.029274949,0.042612660,0.008321526,0.360763110
8.778995,0.009958839,-0.012162233,0.039604741,-0.004469518,0.007387188,0.000702950,-0.172648814,0.285352742,0.027153576,0.042610255,0.008662637,0.334620856
8.779976,0.009954375,-0.012154855,0.039605443,-0.004631800,0.007655407,0.000728473,-0.158179667,0.261438237,0.024877921,0.042607760,0.008977165,0.306577347
8.780957,0.009949760,-0.012147227,0.039606168,-0.004779453,0.007899446,0.000751695,-0.142827655,0.236064541,0.022463413,0.042605181,0.009263339,0.276822708
8.781937,0.009945007,-0.012139371,0.039606916,-0.004911658,0.008117954,0.000772488,-0.126690877,0.209393788,0.019925479,0.042602527,0.009519574,0.245547066
8.782918,0.009940132,-0.012131315,0.039607683,-0.005027695,0.008309739,0.000790738,-0.109867427,0.181588109,0.017279548,0.042599807,0.009744472,0.212940545
8.783898,0.009935152,-0.012123083,0.039608466,-0.005126938,0.008473767,0.000806346,-0.092455402,0.152809636,0.014541049,0.042597030,0.009936822,0.179193271
8.784879,0.009930083,-0.012114705,0.039609263,-0.005208859,0.008609165,0.000819230,-0.074552897,0.123220502,0.011725408,0.042594206,0.010095597,0.144495370
8.785860,0.009924942,-0.012106209,0.039610072,-0.005273024,0.008715216,0.000829322,-0.056258009,0.092982840,0.008848054,0.042591343,0.010219958,0.109036966
8.786840,0.009919747,-0.012097623,0.039610889,-0.005319096,0.008791365,0.000836568,-0.037668832,0.062258780,0.005924417,0.042588453,0.010309254,0.073008187
8.787821,0.009914516,-0.012088977,0.039611711,-0.005346836,0.008837213,0.000840931,-0.018883464,0.031210456,0.002969922,0.042585545,0.010363018,0.036599156
8.788801,0.009909267,-0.012080301,0.039612537,-0.005356098,0.008852522,0.000842388,-0.000000000,0.000000000,0.000000000,0.042582629,0.010380970,0.000000000
8.789782,0.009904018,-0.012071625,0.039613363,-0.005346836,0.008837213,0.000840931,0.018883464,-0.031210456,-0.002969922,0.042579716,0.010363018,0.036599156
8.790763,0.009898787,-0.012062979,0.039614185,-0.005319096,0.008791365,0.000836568,0.037668832,-0.062258780,-0.005924417,0.042576814,0.010309254,0.073008187
8.791743,0.009893592,-0.012054393,0.039615002,-0.005273024,0.008715216,0.000829322,0.056258009,-0.092982840,-0.008848054,0.042573935,0.010219958,0.109036966
8.792724,0.009888451,-0.012045897,0.039615811,-0.005208859,0.008609165,0.000819230,0.074552897,-0.123220502,-0.011725408,0.042571088,0.010095597,0.144495370
8.793705,0.009883382,-0.012037519,0.039616608,-0.005126938,0.008473767,0.000806346,0.092455402,-0.152809636,-0.014541049,0.042568283,0.009936822,0.179193271
8.794685,0.009878402,-0.012029287,0.039617391,-0.005027695,0.008309739,0.000790738,0.109867427,-0.181588109,-0.017279548,0.042565529,0.009744472,0.212940545
8.795666,0.009873527,-0.012021231,0.039618158,-0.004911658,0.008117954,0.000772488,0.126690877,-0.209393788,-0.019925479,0.042562836,0.009519574,0.245547066
8.796646,0.009868774,-0.012013375,0.039618906,-0.004779453,0.007899446,0.000751695,0.142827655,-0.236064541,-0.022463413,0.042560211,0.009263339,0.276822708
8.797627,0.009864159,-0.012005747,0.039619631,-0.004631800,0.007655407,0.000728473,0.158179667,-0.261438237,-0.024877921,0.042557664,0.008977165,0.306577347
8.798608,0.009859695,-0.011998369,0.039620333,-0.004469518,0.007387188,0.000702950,0.172648814,-0.285352742,-0.027153576,0.042555203,0.008662637,0.334620856
