time_s,x_filtered,y_filtered,z_filtered,vx,vy,vz,ax,ay,az,speed_norm_m_s,acc_norm_m_s2
13.345419,0.006921468,-0.040406880,0.006272983,-0.001004668,-0.001025890,0.002944818,0.109224631,0.111531762,-0.320152104,0.003276242,0.356183553
13.346392,0.006920541,-0.040407825,0.006275698,-0.000898651,-0.000917633,0.002634068,0.108466127,0.110757235,-0.317928825,0.002930519,0.353710056
13.347366,0.006919718,-0.040408666,0.006278111,-0.000793812,-0.000810580,0.002326770,0.106797417,0.109053278,-0.313037612,0.002588636,0.348268363
13.348339,0.006918995,-0.040409404,0.006280229,-0.000691058,-0.000705655,0.002025583,0.104175159,0.106375630,-0.305351421,0.002253552,0.339717131
13.349312,0.006918371,-0.040410041,0.006282058,-0.000591337,-0.000603828,0.001733289,0.100556009,0.102680034,-0.294743206,0.001928361,0.327915017
13.350286,0.006917843,-0.040410581,0.006283607,-0.000495642,-0.000506111,0.001452794,0.095896625,0.097922231,-0.281085924,0.001616298,0.312720679
13.351259,0.006917405,-0.040411028,0.006284891,-0.000405006,-0.000413561,0.001187128,0.090153664,0.092057962,-0.264252530,0.001320733,0.293992774
13.352233,0.006917052,-0.040411388,0.006285924,-0.000320505,-0.000327275,0.000939444,0.083283781,0.085042968,-0.244115979,0.001045173,0.271589959
13.353206,0.006916779,-0.040411668,0.006286726,-0.000243257,-0.000248395,0.000713019,0.075243635,0.076832991,-0.220549227,0.000793265,0.245370892
13.354179,0.006916576,-0.040411874,0.006287320,-0.000174422,-0.000178106,0.000511253,0.065989881,0.067383773,-0.193425229,0.000568792,0.215194230
13.355153,0.006916436,-0.040412017,0.006287731,-0.000115202,-0.000117635,0.000337672,0.055479178,0.056651053,-0.162616941,0.000375675,0.180918630
13.356126,0.006916348,-0.040412107,0.006287988,-0.000066842,-0.000068254,0.000195922,0.043668181,0.044590575,-0.127997319,0.000217972,0.142402750
13.357099,0.006916302,-0.040412154,0.006288124,-0.000030629,-0.000031276,0.000089777,0.030513548,0.031158079,-0.089439318,0.000099880,0.099505246
13.359046,0.006916282,-0.040412175,0.006288183,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
13.360027,0.006916281,-0.040412181,0.006288192,-0.000003750,-0.000017024,0.000027584,-0.007532535,-0.034192373,0.055401938,0.000032631,0.065538021
13.361008,0.006916272,-0.040412219,0.006288254,-0.000014557,-0.000066079,0.000107068,-0.014390516,-0.065322742,0.105842508,0.000126657,0.125206965
13.361989,0.006916250,-0.040412320,0.006288417,-0.000031769,-0.000144207,0.000233659,-0.020594381,-0.093483895,0.151472055,0.000276408,0.179184684
13.362970,0.006916208,-0.040412510,0.006288726,-0.000054753,-0.000248540,0.000402710,-0.026164574,-0.118768621,0.192440924,0.000476388,0.227649027
13.363951,0.006916141,-0.040412815,0.006289220,-0.000082899,-0.000376303,0.000609725,-0.031121534,-0.141269708,0.228899459,0.000721277,0.270777847
13.364932,0.006916044,-0.040413255,0.006289933,-0.000115615,-0.000524811,0.000850352,-0.035485703,-0.161079943,0.260998003,0.001005928,0.308748993
13.365912,0.006915913,-0.040413850,0.006290898,-0.000152330,-0.000691469,0.001120388,-0.039277522,-0.178292114,0.288886903,0.001325369,0.341740317
13.366893,0.006915744,-0.040414617,0.006292140,-0.000192491,-0.000873775,0.001415778,-0.042517432,-0.192999010,0.312716502,0.001674802,0.369929669
13.367874,0.006915534,-0.040415569,0.006293682,-0.000235569,-0.001069316,0.001732614,-0.045225875,-0.205293418,0.332637144,0.002049605,0.393494901
13.368855,0.006915281,-0.040416718,0.006295545,-0.000281051,-0.001275772,0.002067134,-0.047423290,-0.215268126,0.348799175,0.002445327,0.412613862
13.369836,0.006914982,-0.040418075,0.006297742,-0.000328446,-0.001490912,0.002415726,-0.049130120,-0.223015923,0.361352938,0.002857697,0.427464404
13.370817,0.006914636,-0.040419645,0.006300287,-0.000377283,-0.001712598,0.002774925,-0.050366804,-0.228629596,0.370448779,0.003282612,0.438224378
13.371798,0.006914242,-0.040421436,0.006303189,-0.000427111,-0.001938782,0.003141411,-0.051153786,-0.232201934,0.376237041,0.003716149,0.445071633
13.372779,0.006913798,-0.040423450,0.006306452,-0.000477499,-0.002167507,0.003512014,-0.051511505,-0.233825723,0.378868069,0.004154556,0.448184022
13.373760,0.006913305,-0.040425689,0.006310079,-0.000528036,-0.002396907,0.003883711,-0.051460402,-0.233593754,0.378492208,0.004594257,0.447739395
13.374741,0.006912762,-0.040428152,0.006314070,-0.000578330,-0.002625207,0.004253626,-0.051020919,-0.231598812,0.375259802,0.005031850,0.443915603
13.375722,0.006912170,-0.040430838,0.006318423,-0.000628011,-0.002850724,0.004619031,-0.050213496,-0.227933686,0.369321195,0.005464108,0.436890497
13.376703,0.006911530,-0.040433743,0.006323130,-0.000676728,-0.003071864,0.004977344,-0.049058576,-0.222691165,0.360826733,0.005887976,0.426841926
13.377684,0.006910843,-0.040436863,0.006328184,-0.000724150,-0.003287126,0.005326133,-0.047576598,-0.215964036,0.349926758,0.006300578,0.413947743
13.378665,0.006910110,-0.040440190,0.006333575,-0.000769966,-0.003495099,0.005663112,-0.045788004,-0.207845088,0.336771617,0.006699209,0.398385798
13.379645,0.006909333,-0.040443717,0.006339290,-0.000813885,-0.003694463,0.005986142,-0.043713235,-0.198427107,0.321511653,0.007081338,0.380333941
13.380626,0.006908514,-0.040447434,0.006345314,-0.000855638,-0.003883989,0.006293231,-0.041372732,-0.187802883,0.304297211,0.007444612,0.359970024
13.381607,0.006907655,-0.040451333,0.006351630,-0.000894972,-0.004062540,0.006582538,-0.038786936,-0.176065203,0.285278636,0.007786849,0.337471898
13.382588,0.006906759,-0.040455401,0.006358221,-0.000931658,-0.004229069,0.006852365,-0.035976289,-0.163306855,0.264606271,0.008106043,0.313017413
13.383569,0.006905828,-0.040459625,0.006365067,-0.000965486,-0.004382621,0.007101165,-0.032961231,-0.149620627,0.242430461,0.008400361,0.286784419
13.384550,0.006904866,-0.040463994,0.006372146,-0.000996263,-0.004522330,0.007327536,-0.029762203,-0.135099307,0.218901551,0.008668148,0.258950769
13.385531,0.006903875,-0.040468493,0.006379435,-0.001023821,-0.004647423,0.007530224,-0.026399646,-0.119835683,0.194169886,0.008907919,0.229694312
13.386512,0.006902859,-0.040473107,0.006386911,-0.001048009,-0.004757217,0.007708125,-0.022894002,-0.103922544,0.168385809,0.009118367,0.199192899
13.387493,0.006901820,-0.040477821,0.006394548,-0.001068696,-0.004851122,0.007860278,-0.019265712,-0.087452676,0.141699665,0.009298358,0.167624381
13.388474,0.006900763,-0.040482619,0.006402323,-0.001085772,-0.004928635,0.007985873,-0.015535216,-0.070518869,0.114261799,0.009446931,0.135166610
13.389455,0.006899691,-0.040487484,0.006410207,-0.001099147,-0.004989348,0.008084246,-0.011722955,-0.053213910,0.086222555,0.009563302,0.101997435
13.390436,0.006898608,-0.040492401,0.006418174,-0.001108751,-0.005032942,0.008154881,-0.007849372,-0.035630586,0.057732277,0.009646861,0.068294708
13.391417,0.006897517,-0.040497353,0.006426196,-0.001114533,-0.005059189,0.008197410,-0.003934907,-0.017861687,0.028941311,0.009697170,0.034236279
13.392397,0.006896423,-0.040502321,0.006434247,-0.001116464,-0.005067954,0.008211611,-0.000000000,-0.000000000,0.000000000,0.009713969,0.000000000
13.393378,0.006895328,-0.040507289,0.006442297,-0.001114533,-0.005059189,0.008197410,0.003934907,0.017861687,-0.028941311,0.009697170,0.034236279
13.394359,0.006894237,-0.040512241,0.006450319,-0.001108751,-0.005032942,0.008154881,0.007849372,0.035630586,-0.057732277,0.009646861,0.068294708
13.395340,0.006893154,-0.040517158,0.006458286,-0.001099147,-0.004989348,0.008084246,0.011722955,0.053213910,-0.086222555,0.009563302,0.101997435
13.396321,0.006892082,-0.040522023,0.006466170,-0.001085772,-0.004928635,0.007985873,0.015535216,0.070518869,-0.114261799,0.009446931,0.135166610
13.397302,0.006891025,-0.040526821,0.006473945,-0.001068696,-0.004851122,0.007860278,0.019265712,0.087452676,-0.141699665,0.009298358,0.167624381
13.398283,0.006889987,-0.040531535,0.006481582,-0.001048009,-0.004757217,0.007708125,0.022894002,0.103922544,-0.168385809,0.009118367,0.199192899
13.399264,0.006888970,-0.040536149,0.006489058,-0.001023821,-0.004647423,0.007530224,0.026399646,0.119835683,-0.194169886,0.008907919,0.229694312
13.400245,0.006887979,-0.040540648,0.006496348,-0.000996263,-0.004522330,0.007327536,0.029762203,0.135099307,-0.218901551,0.008668148,0.258950769
13.401226,0.006887017,-0.040545017,0.006503426,-0.000965486,-0.004382621,0.007101165,0.032961231,0.149620627,-0.242430461,0.008400361,0.286784419
13.402207,0.006886086,-0.040549241,0.006510272,-0.000931658,-0.004229069,0.006852365,0.035976289,0.163306855,-0.264606271,0.008106043,0.313017413
13.403188,0.006885190,-0.040553309,0.006516863,-0.000894972,-0.004062540,0.006582538,0.038786936,0.176065203,-0.285278636,0.007786849,0.337471898
13.404169,0.006884331,-0.040557208,0.006523179,-0.000855638,-0.003883989,0.006293231,0.041372732,0.187802883,-0.304297211,0.007444612,0.359970024
13.405150,0.006883512,-0.040560925,0.006529203,-0.000813885,-0.003694463,0.005986142,0.043713235,0.198427107,-0.321511653,0.007081338,0.380333941
13.406130,0.006882735,-0.040564452,0.006534918,-0.000769966,-0.003495099,0.005663112,0.045788004,0.207845088,-0.336771617,0.006699209,0.398385798
13.407111,0.006882002,-0.040567779,0.006540309,-0.000724150,-0.003287126,0.005326133,0.047576598,0.215964036,-0.349926758,0.006300578,0.413947743
13.408092,0.006881315,-0.040570899,0.006545363,-0.000676728,-0.003071864,0.004977344,0.049058576,0.222691165,-0.360826733,0.005887976,0.426841926
13.409073,0.006880675,-0.040573804,0.006550071,-0.000628011,-0.002850724,0.004619031,0.050213496,0.227933686,-0.369321195,0.005464108,0.436890497
13.410054,0.006880083,-0.040576490,0.006554423,-0.000578330,-0.002625207,0.004253626,0.051020919,0.231598812,-0.375259802,0.005031850,0.443915603
13.411035,0.006879541,-0.040578953,0.006558414,-0.000528036,-0.002396907,0.003883711,0.051460402,0.233593754,-0.378492208,0.004594257,0.447739395
13.412016,0.006879047,-0.040581192,0.006562041,-0.000477499,-0.002167507,0.003512014,0.051511505,0.233825723,-0.378868069,0.004154556,0.448184022
13.412997,0.006878604,-0.040583206,0.006565304,-0.000427111,-0.001938782,0.003141411,0.051153786,0.232201934,-0.376237041,0.003716149,0.445071633
13.413978,0.006878209,-0.040584996,0.006568206,-0.000377283,-0.001712598,0.002774925,0.050366804,0.228629596,-0.370448779,0.003282612,0.438224378
13.414959,0.006877863,-0.040586567,0.006570751,-0.000328446,-0.001490912,0.002415726,0.049130120,0.223015923,-0.361352938,0.002857697,0.427464404
13.415940,0.006877565,-0.040587924,0.006572948,-0.000281051,-0.001275772,0.002067134,0.047423290,0.215268126,-0.348799175,0.002445327,0.412613862
13.416921,0.006877311,-0.040589073,0.006574811,-0.000235569,-0.001069316,0.001732614,0.045225875,0.205293418,-0.332637144,0.002049605,0.393494901
13.417902,0.006877102,-0.040590025,0.006576353,-0.000192491,-0.000873775,0.001415778,0.042517432,0.192999010,-0.312716502,0.001674802,0.369929669
13.418883,0.006876933,-0.040590791,0.006577595,-0.000152330,-0.000691469,0.001120388,0.039277522,0.178292114,-0.288886903,0.001325369,0.341740317
13.419863,0.006876802,-0.040591387,0.006578560,-0.000115615,-0.000524811,0.000850352,0.035485703,0.161079943,-0.260998003,0.001005928,0.308748993
13.420844,0.006876705,-0.040591827,0.006579273,-0.000082899,-0.000376303,0.000609725,0.031121534,0.141269708,-0.228899459,0.000721277,0.270777847
13.421825,0.006876638,-0.040592132,0.006579767,-0.000054753,-0.000248540,0.000402710,0.026164574,0.118768621,-0.192440924,0.000476388,0.227649027
13.422806,0.006876596,-0.040592322,0.006580076,-0.000031769,-0.000144207,0.000233659,0.020594381,0.093483895,-0.151472055,0.000276408,0.179184684
13.423787,0.006876573,-0.040592423,0.006580239,-0.000014557,-0.000066079,0.000107068,0.014390516,0.065322742,-0.105842508,0.000126657,0.125206965
13.425749,0.006876564,-0.040592467,0.006580310,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
13.426700,0.006876567,-0.040592507,0.006580342,0.000010133,-0.000123223,0.000099256,0.020694163,-0.251651597,0.202703706,0.000158551,0.323798652
13.427650,0.006876589,-0.040592770,0.006580555,0.000038183,-0.000464326,0.000374012,0.037736415,-0.458894088,0.369636170,0.000597446,0.590456365
13.428601,0.006876644,-0.040593445,0.006581098,0.000080784,-0.000982376,0.000791298,0.051348083,-0.624418935,0.502965345,0.001264018,0.803436227
13.429551,0.006876746,-0.040594682,0.006582094,0.000134780,-0.001639000,0.001320203,0.061750497,-0.750917598,0.604859187,0.002108891,0.966201324
13.430502,0.006876903,-0.040596594,0.006583634,0.000197227,-0.002398380,0.001931879,0.069164983,-0.841081539,0.677485648,0.003085982,1.082214745
13.431452,0.006877122,-0.040599263,0.006585784,0.000265389,-0.003227260,0.002599537,0.073812870,-0.897602219,0.723012684,0.004152497,1.154939576
13.432403,0.006877408,-0.040602741,0.006588586,0.000336741,-0.004094941,0.003298448,0.075915485,-0.923171098,0.743608247,0.005268937,1.187838904
13.433353,0.006877763,-0.040607051,0.006592058,0.000408970,-0.004973281,0.004005945,0.075694158,-0.920479637,0.741440293,0.006399092,1.184375817
13.434304,0.006878186,-0.040612191,0.006596198,0.000479971,-0.005836698,0.004701422,0.073370214,-0.892219297,0.718676775,0.007510045,1.148013401
13.435254,0.006878674,-0.040618135,0.006600985,0.000547853,-0.006662167,0.005366332,0.069164983,-0.841081539,0.677485648,0.008572171,1.082214745
13.436205,0.006879226,-0.040624837,0.006606384,0.000610930,-0.007429222,0.005984190,0.063299793,-0.769757825,0.620034865,0.009559137,0.990442935
13.437155,0.006879834,-0.040632234,0.006612342,0.000667731,-0.008119956,0.006540571,0.055995970,-0.680939614,0.548492381,0.010447900,0.876161058
13.438106,0.006880493,-0.040640244,0.006618795,0.000716994,-0.008719018,0.007023111,0.047474844,-0.577318369,0.465026149,0.011218709,0.742832201
13.439056,0.006881194,-0.040648776,0.006625666,0.000757667,-0.009213617,0.007421508,0.037957743,-0.461585549,0.371804124,0.011855107,0.593919452
13.440007,0.006881930,-0.040657723,0.006632874,0.000788908,-0.009593520,0.007727517,0.027665993,-0.336432616,0.270994259,0.012343927,0.432885898
13.440957,0.006882691,-0.040666974,0.006640325,0.000810085,-0.009851053,0.007934958,0.016820924,-0.204551030,0.164764510,0.012675293,0.263194626
13.441908,0.006883467,-0.040676410,0.006647926,0.000820780,-0.009981098,0.008039709,0.005643863,-0.068632254,0.055282829,0.012842622,0.088308723
13.442858,0.006884248,-0.040685908,0.006655576,0.000820780,-0.009981098,0.008039709,-0.005643863,0.068632254,-0.055282829,0.012842622,0.088308723
13.443809,0.006885023,-0.040695343,0.006663176,0.000810085,-0.009851053,0.007934958,-0.016820924,0.204551030,-0.164764510,0.012675293,0.263194626
13.444759,0.006885784,-0.040704594,0.006670628,0.000788908,-0.009593520,0.007727517,-0.027665993,0.336432616,-0.270994259,0.012343927,0.432885898
13.445710,0.006886520,-0.040713542,0.006677835,0.000757667,-0.009213617,0.007421508,-0.037957743,0.461585549,-0.371804124,0.011855107,0.593919452
13.446660,0.006887222,-0.040722073,0.006684707,0.000716994,-0.008719018,0.007023111,-0.047474844,0.577318369,-0.465026149,0.011218709,0.742832201
13.447611,0.006887880,-0.040730084,0.006691160,0.000667731,-0.008119956,0.006540571,-0.055995970,0.680939614,-0.548492381,0.010447900,0.876161058
13.448561,0.006888489,-0.040737480,0.006697118,0.000610930,-0.007429222,0.005984190,-0.063299793,0.769757825,-0.620034865,0.009559137,0.990442935
13.449512,0.006889040,-0.040744183,0.006702516,0.000547853,-0.006662167,0.005366332,-0.069164983,0.841081539,-0.677485648,0.008572171,1.082214745
13.450462,0.006889529,-0.040750127,0.006707304,0.000479971,-0.005836698,0.004701422,-0.073370214,0.892219297,-0.718676775,0.007510045,1.148013401
13.451413,0.006889951,-0.040755267,0.006711444,0.000408970,-0.004973281,0.004005945,-0.075694158,0.920479637,-0.741440293,0.006399092,1.184375817
13.452363,0.006890306,-0.040759576,0.006714916,0.000336741,-0.004094941,0.003298448,-0.075915485,0.923171098,-0.743608247,0.005268937,1.187838904
13.453314,0.006890592,-0.040763054,0.006717717,0.000265389,-0.003227260,0.002599537,-0.073812870,0.897602219,-0.723012684,0.004152497,1.154939576
13.454264,0.006890811,-0.040765724,0.006719867,0.000197227,-0.002398380,0.001931879,-0.069164983,0.841081539,-0.677485648,0.003085982,1.082214745
13.455215,0.006890968,-0.040767636,0.006721408,0.000134780,-0.001639000,0.001320203,-0.061750497,0.750917598,-0.604859187,0.002108891,0.966201324
13.456165,0.006891070,-0.040768872,0.006722403,0.000080784,-0.000982376,0.000791298,-0.051348083,0.624418935,-0.502965345,0.001264018,0.803436227
13.457116,0.006891126,-0.040769547,0.006722947,0.000038183,-0.000464326,0.000374012,-0.037736415,0.458894088,-0.369636170,0.000597446,0.590456365
13.459017,0.006891150,-0.040769850,0.006723191,0.000000000,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
13.459993,0.006891153,-0.040769863,0.006723203,0.000007326,-0.000037528,0.000034104,0.014790711,-0.075762726,0.068850521,0.000051236,0.103436696
13.460969,0.006891169,-0.040769947,0.006723279,0.000028450,-0.000145729,0.000132434,0.028276360,-0.144840505,0.131625997,0.000198960,0.197746624
13.461945,0.006891212,-0.040770168,0.006723480,0.000062116,-0.000318176,0.000289147,0.040495903,-0.207432889,0.188507771,0.000434396,0.283202226
13.462921,0.006891294,-0.040770587,0.006723861,0.000107107,-0.000548635,0.000498580,0.051488297,-0.263739428,0.239677188,0.000749036,0.360075943
13.463898,0.006891425,-0.040771256,0.006724469,0.000162245,-0.000831068,0.000755246,0.061292500,-0.313959672,0.285315593,0.001134634,0.428640215
13.464874,0.006891614,-0.040772224,0.006725349,0.000226388,-0.001159633,0.001053834,0.069947468,-0.358293172,0.325604331,0.001583214,0.489167482
13.465850,0.006891869,-0.040773533,0.006726538,0.000298435,-0.001528679,0.001389210,0.077492159,-0.396939479,0.360724746,0.002087062,0.541930186
13.466826,0.006892199,-0.040775220,0.006728071,0.000377320,-0.001932754,0.001756419,0.083965530,-0.430098143,0.390858183,0.002638733,0.587200768
13.467802,0.006892608,-0.040777316,0.006729976,0.000462017,-0.002366597,0.002150681,0.089406538,-0.457968716,0.416185987,0.003231048,0.625251669
